Data collection started on {11/05/2018 14:39:22.676}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
3.8400000000	1.3046463722	-6.2943465324	2.1896696422	0.3280689708	0.1602197299	0.6942854963	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1157854582	-0.5399862669	-0.8239261463	0.0372930495	-0.0077515831	-0.9461203937	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0348210880	0.0309147784	-0.1617151141	0.0322575723	0.0137636378	-0.0843823911	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
3.8600000000	1.3962005035	-6.4774547951	2.3880369268	0.4959182116	-0.3585870146	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5427939269	-0.8256351568	0.0386358434	-0.0073853666	-0.9523460746	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342717632	0.0320134279	-0.1618982223	0.0290226596	0.0135805295	-0.0810254063	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
3.8800000000	1.1215381094	-6.5537499046	2.4032959487	0.4654001678	0.4959182116	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1127336538	-0.5413290608	-0.8169680323	0.0354619669	-0.0075074388	-0.9444113832	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0309758145	-0.1606775006	0.0324406806	0.0104676890	-0.0847486076	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
3.9000000000	1.4877546349	-6.6605630579	2.4643320363	1.1367971313	1.3962005035	0.7095445182	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1137102312	-0.5423056382	-0.8183108263	0.0363164721	-0.0070191501	-0.9340352483	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0319523919	-0.1602502480	0.0290836957	0.0118104829	-0.0879224842	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
3.9200000000	0.0991836423	-6.6300450141	2.4490730144	0.2975509270	0.7858396277	0.9689478904	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1127336538	-0.5403524834	-0.8180666819	0.0377813382	-0.0140993362	-0.9389181353	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0360418097	0.0308537423	-0.1619592584	0.0279850462	0.0138246738	-0.0934157321	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7551689937	0.8250125887	2.4750377661	
3.9400000000	1.3351644160	-6.3553826200	2.8305485618	0.2517738613	0.7858396277	0.6485084306	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1146868086	-0.5467002365	-0.8238040742	0.0396124208	-0.0151979858	-0.9450217441	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0357976654	0.0317692836	-0.1628137636	0.0320134279	0.0133363851	-0.0730296788	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
3.9600000000	0.8468757153	-6.2638284886	2.8000305180	0.1754787518	0.8773937591	1.0299839780	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1161516747	-0.5432822156	-0.8201419089	0.0341191730	-0.0115358206	-0.9502708476	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0351873045	0.0318913558	-0.1622034028	0.0320134279	0.0123598077	-0.0922560464	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
3.9800000000	1.4724956130	-6.3096055543	2.8000305180	0.2975509270	1.4419775692	1.1062790875	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1172503243	-0.5390096895	-0.8187991150	0.0328984512	-0.0103150988	-0.9400167849	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0314030671	-0.1611657893	0.0303654536	0.0121766995	-0.0768139162	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.0000000000	1.0147249561	-6.2943465324	2.6626993210	1.0757610437	2.1591515984	1.0605020218	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1148088808	-0.5416952773	-0.8225833524	0.0326543069	-0.0089723049	-0.9367208362	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0350041962	0.0310978866	-0.1624475471	0.0296940566	0.0122377356	-0.0870679789	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
4.0200000000	0.4806591897	-6.2180514229	2.7847714961	-0.3891050584	2.2964827955	1.2588693065	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1163958190	-0.5420614939	-0.8205081254	0.0326543069	-0.0104371710	-0.9414816510	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0349431601	0.0316472114	-0.1615320058	0.0281681544	0.0102845808	-0.0942702373	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.0400000000	1.4419775692	-6.6605630579	2.8000305180	0.2212558175	2.1591515984	1.1520561532	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1150530251	-0.5408407721	-0.8213626307	0.0355840391	-0.0089723049	-0.9473411154	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0311589227	-0.1618982223	0.0300602731	0.0115663386	-0.0915236133	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
4.0600000000	1.8997482261	-6.4011596857	2.6016632334	-0.3280689708	2.6626993210	0.9536888685	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1165178912	-0.5415732052	-0.8295414664	0.0330205234	-0.0123903258	-0.9484397650	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346379797	0.0307316701	-0.1613488975	0.0315251392	0.0125429160	-0.0871900511	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
4.0800000000	0.9689478904	-6.0349431601	2.6474402991	-0.3585870146	3.0289158465	1.2130922408	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1143205921	-0.5449912261	-0.8169680323	0.0364385443	-0.0116578927	-0.9364766918	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346379797	0.0314030671	-0.1617761501	0.0295109483	0.0157167926	-0.0814526589	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7539482719	0.8250125887	2.4750377661	
4.1000000000	0.7248035401	-6.4011596857	2.5101091020	0.0686655985	4.0054932479	1.6556038758	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1144426642	-0.5432822156	-0.8220950637	0.0414435035	-0.0082398718	-0.9359884031	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0316472114	-0.1618371862	0.0300602731	0.0137636378	-0.0840772107	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.1200000000	1.8997482261	-6.3553826200	2.3727779049	-1.2283512627	3.1052109560	1.1520561532	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1148088808	-0.5431601434	-0.8162355993	0.0411993591	-0.0115358206	-0.9435568780	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0341496910	0.0315861753	-0.1620202945	0.0310978866	0.0136415656	-0.0867627985	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7539482719	0.8250125887	2.4750377661	
4.1400000000	0.7858396277	-6.2485694667	2.6474402991	-0.3433279927	1.9455252918	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1157854582	-0.5402304112	-0.8245365072	0.0424200809	-0.0032349126	-0.9557640955	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0355535210	0.0310368505	-0.1618371862	0.0310978866	0.0114442664	-0.0764476997	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
4.1600000000	0.6179903868	-6.8741893645	2.6016632334	0.9079118029	1.4419775692	0.8621347372	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5394979782	-0.8224612802	0.0402227817	-0.0040894179	-0.9564965286	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345769436	0.0310368505	-0.1614099336	0.0322575723	0.0138246738	-0.0805371176	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.1800000000	1.0605020218	-6.7215991455	2.6779583429	1.1215381094	0.3128099489	0.7248035401	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1179827573	-0.5458457313	-0.8208743420	0.0411993591	-0.0097047379	-0.9451438163	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0317082475	-0.1614099336	0.0326237888	0.0119325551	-0.0755931945	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.2000000000	0.3128099489	-6.7826352331	2.6932173648	0.5874723430	0.8468757153	0.4654001678	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1143205921	-0.5423056382	-0.8201419089	0.0376592660	-0.0106813153	-0.9365987640	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337834745	0.0317082475	-0.1633020523	0.0267643244	0.0130922408	-0.0757152667	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.2200000000	0.3280689708	-6.2790875105	2.4948500801	0.9994659342	1.7471580072	0.6179903868	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1159075303	-0.5437705043	-0.8190432593	0.0375371939	-0.0109254597	-0.9351338979	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0348210880	0.0309758145	-0.1625696193	0.0293278401	0.0116273747	-0.0879835203	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.2400000000	0.6332494087	-6.4011596857	2.6474402991	0.1449607080	2.0981155108	1.0452429999	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5388876173	-0.8246585794	0.0416876478	-0.0197146563	-0.9429465171	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0341496910	0.0314030671	-0.1620202945	0.0322575723	0.0096742199	-0.0810864424	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0786602579	2.7539482719	0.8250125887	2.4750377661	
4.2600000000	1.7013809415	-6.1264972915	2.8763256275	-0.6942854963	2.0523384451	1.0757610437	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1198138399	-0.5408407721	-0.8228274968	0.0388799878	-0.0065308614	-0.9480735485	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0311589227	-0.1610437171	0.0337834745	0.0126649882	-0.0868238346	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7551689937	0.8250125887	2.4750377661	
4.2800000000	1.4419775692	-5.9586480507	2.8763256275	0.5569542992	1.9302662699	1.1215381094	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1168841077	-0.5437705043	-0.8198977646	0.0418097200	-0.0025024796	-0.9424582284	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0348210880	0.0306095979	-0.1619592584	0.0269474327	0.0116273747	-0.0817578393	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.3000000000	1.4572365911	-6.6910811017	2.5558861677	0.2975509270	1.3199053941	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1156633860	-0.5467002365	-0.8217288472	0.0432745861	-0.0175173571	-0.9438010224	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340276188	0.0315251392	-0.1614709697	0.0331120775	0.0147402152	-0.0915846494	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.3200000000	0.9536888685	-6.2027924010	2.6169222553	-0.5722133211	0.9842069123	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1145647364	-0.5520714122	-0.8190432593	0.0419317922	-0.0037232013	-0.9448996719	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0335393301	0.0310368505	-0.1629968719	0.0273746853	0.0102235447	-0.0908522164	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.3400000000	-0.0686655985	-6.6910811017	2.5558861677	1.2436102846	1.2436102846	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1124895094	-0.5432822156	-0.8219729915	0.0405889982	-0.0036011292	-0.9395284962	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345159075	0.0312809949	-0.1618371862	0.0280460822	0.0137026017	-0.0923170825	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.3600000000	0.8163576715	-6.5384908827	2.3270008392	-0.1144426642	0.5416952773	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1149309529	-0.5415732052	-0.8177004654	0.0462043183	-0.0195925841	-0.9392843519	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0348821241	0.0314030671	-0.1620202945	0.0289616236	0.0131532769	-0.0901197833	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.3800000000	0.5416952773	-6.2790875105	3.1052109560	-2.0370794232	0.8773937591	-0.5874723430	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1170061799	-0.5462119478	-0.8170901045	0.0359502556	-0.0076295109	-0.9479514763	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0310368505	-0.1617151141	0.0262149996	0.0113221942	-0.0910353246	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1006332494	2.7783627070	0.8250125887	2.4750377661	
4.4000000000	-0.3280689708	-6.4621957733	3.0746929122	0.5722133211	2.0065613794	0.4806591897	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1140764477	-0.5418173495	-0.8198977646	0.0354619669	0.0012817578	-0.9344014649	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0326237888	-0.1623254749	0.0256656748	0.0118715190	-0.0834058137	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0859845884	2.7563897154	0.8250125887	2.4750377661	
4.4200000000	0.2517738613	-6.6910811017	2.2812237736	1.1825741970	2.0523384451	1.0910200656	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1194476234	-0.5386434730	-0.8285648890	0.0404669261	-0.0116578927	-0.9400167849	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0326237888	-0.1623254749	0.0281071183	0.0156557565	-0.0788891432	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0823224231	2.7551689937	0.8250125887	2.4750377661	
4.4400000000	1.1825741970	-6.2943465324	2.4948500801	-0.5416952773	0.7095445182	0.4654001678	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5446250095	-0.8209964141	0.0421759365	-0.0170290684	-0.9457541772	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0348821241	0.0306706340	-0.1612268254	0.0299992370	0.0118104829	-0.0904249638	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7539482719	0.8250125887	2.4750377661	
4.4600000000	0.1449607080	-6.3401235981	2.8915846494	-0.7095445182	0.8010986496	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1201800565	-0.5451132982	-0.8211184863	0.0346074617	-0.0042114900	-0.9501487755	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339665827	0.0305485618	-0.1615320058	0.0299992370	0.0104066529	-0.0841382467	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
4.4800000000	0.3891050584	-6.5384908827	2.6474402991	0.9536888685	1.1825741970	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1205462730	-0.5362020294	-0.8253910124	0.0360723278	0.0007934691	-0.9414816510	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340276188	0.0317692836	-0.1620202945	0.0310368505	0.0126039521	-0.0826733806	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7551689937	0.8250125887	2.4750377661	
4.5000000000	1.4419775692	-6.5232318608	2.1896696422	0.8316166934	1.2741283284	0.6485084306	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1205462730	-0.5413290608	-0.8238040742	0.0375371939	-0.0071412222	-0.9395284962	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0331731136	0.0304264897	-0.1622644388	0.0304264897	0.0120546273	-0.0766308080	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
4.5200000000	0.9384298466	-6.1264972915	2.4643320363	-0.0686655985	1.3962005035	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1185931182	-0.5459678035	-0.8202639811	0.0398565652	-0.0087281605	-0.9392843519	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0325627527	-0.1624475471	0.0295719844	0.0106507973	-0.0897535668	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
4.5400000000	0.8468757153	-6.3401235981	2.3727779049	0.0228885328	1.5945677882	0.6179903868	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1155413138	-0.5418173495	-0.8223392081	0.0425421530	-0.0057984283	-0.9389181353	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0314030671	-0.1617151141	0.0308537423	0.0153505760	-0.0738841840	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
4.5600000000	0.8621347372	-6.5384908827	2.2201876860	0.9384298466	1.7166399634	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1173723964	-0.5414511330	-0.8227054246	0.0432745861	-0.0105592432	-0.9451438163	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346379797	0.0320134279	-0.1624475471	0.0290226596	0.0130922408	-0.0858472572	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0798809796	2.7539482719	0.8250125887	2.4750377661	
4.5800000000	0.8316166934	-6.2333104448	2.5101091020	-0.4196231022	0.9384298466	0.6179903868	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1141985199	-0.5452353704	-0.8180666819	0.0448615244	-0.0121461814	-0.9456321050	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0350652323	0.0318913558	-0.1617761501	0.0280460822	0.0129701686	-0.0950026703	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0811017014	2.7551689937	0.8250125887	2.4750377661	
